23,6848,1
23,6876,7
23,7038,6
23,7068,10
23,7165,10
23,7281,10
23,7599,5
23,7715,7
23,7830,3
23,9451,10
23,9540,8
23,9572,2
23,9656,10
23,9713,6
24,159,1
24,325,8
24,1389,10
24,1780,10
24,1813,10
24,1893,8
24,2197,10
24,2215,1
24,2253,10
24,3210,1
24,3704,10
24,4165,4
24,4223,10
24,4529,2
24,4622,1
24,4990,6
24,5035,8
24,5386,7
24,5753,7
24,5930,2
24,6080,10
24,6352,10
24,6436,10
24,6515,9
24,6882,10
24,6889,10
24,6996,10
24,7388,7
24,7546,9
24,7650,9
24,7874,9
24,7980,10
24,8013,8
24,8386,9
24,8513,10
24,8775,10
24,9153,7
24,9388,10
24,9450,10
25,11,10
25,54,6
25,84,8
25,513,5
25,847,5
25,1140,10
25,1207,10
25,1225,2
25,1281,5
25,1708,1
25,1852,6
25,2262,4
25,2561,9
25,2660,7
25,2783,4
25,3026,3
25,3282,7
25,3290,10
25,3326,8
25,3494,7
25,3613,10
25,3672,7
25,3743,10
25,3835,2
25,4008,6
25,4054,4
25,4228,8
25,4403,7
25,4435,5
25,4752,8
25,4804,1
25,5076,5
25,5220,10
25,5437,6
25,5470,7
25,5497,9
25,5690,8
25,5977,8
25,6192,2
25,6216,8
25,6355,10
25,6610,7
25,7048,6
25,7316,9
25,7344,9
25,7364,7
25,7522,10
25,7589,6
25,7949,7
25,8130,7
25,8136,7
25,8316,5
25,8366,10
25,8542,2
25,8793,9
25,8855,10
25,9288,10
25,9305,8
25,9510,7
25,9934,8
25,9967,10
26,49,10
26,268,10
26,558,3
26,1103,7
26,1787,6
26,2305,6
26,2311,10
26,2313,7
26,3525,3
26,4322,10
26,6095,10
26,6525,1
26,6992,6
26,8017,10
26,8482,10
26,9045,5
26,9441,10
26,9558,6
27,549,5
27,1167,6
27,1283,7
27,1614,10
27,1757,9
27,2354,5
27,2376,1
27,2993,10
27,3789,3
27,3805,9
27,4034,3
27,4506,8
27,4861,2
27,5015,5
27,5424,1
27,5551,5
27,5610,2
27,5643,1
27,5708,4
27,7288,7
27,7337,10
27,7347,2
27,7485,4
27,8137,1
27,8333,10
27,8381,3
27,8405,9
27,8629,6
27,8721,9
27,9362,8
27,9695,10
27,9720,8
28,73,2
28,279,10
28,576,10
28,601,10
28,1446,8
28,2185,10
28,2309,6
28,2677,5
28,2858,10
28,2882,10
28,3408,10
28,3504,10
28,4065,10
28,4151,8
28,4273,6
28,4374,10
28,5047,7
28,5075,10
28,5507,5
28,5751,10
28,5971,8
28,7180,10
28,7706,2
28,9006,10
28,9042,10
28,9394,8
28,9747,10
29,486,8
29,718,9
29,940,10
29,1999,7
29,2223,5
29,2617,2
29,3303,3
29,5348,2
29,6058,7
29,6318,6
29,7810,2
29,8363,1
29,8388,4
29,8675,9
29,9247,8
29,9698,10
30,15,5
30,197,1
30,206,1
30,356,10
30,797,6
30,923,10
30,1106,1
30,1809,9
30,2228,10
30,3619,10
30,3994,2
30,4396,2
30,4796,7
30,4880,3
30,5253,5
30,5383,2
30,5881,6
30,6290,4
30,6978,1
30,7030,1
30,7273,2
30,7362,5
30,7399,9
30,7421,5
30,8394,1
30,8817,1
30,9197,2
30,9387,1
30,9456,4
30,9477,10
30,9726,5
31,33,10
31,39,3
31,44,10
31,111,8
31,148,5
31,174,5
31,189,3
31,211,8
31,262,8
31,264,9
31,307,4
31,382,7
31,388,10
31,445,10
31,461,8
31,468,9
31,476,10
31,491,7
31,511,9
31,516,9
31,575,8
31,629,9
31,662,8
31,742,6
31,744,10
31,898,8
31,952,7
31,972,10
31,978,10
31,1013,10
31,1028,9
31,1048,5
31,1094,10
31,1100,7
31,1112,7
31,1177,10
31,1184,6
31,1225,10
31,1252,9
31,1269,8
31,1330,10
31,1361,7
31,1378,8
31,1428,2
31,1445,5
31,1484,8
31,1515,4
31,1546,10
31,1595,10
31,1616,10
31,1639,9
31,1641,8
31,1680,10
31,1751,8
31,1758,2
31,1797,10
31,1842,10
31,1844,9
31,1866,8
31,1873,7
31,1878,10
31,1899,10
31,1904,2
31,1972,10
31,1991,7
31,2091,10
31,2100,2
31,2127,7
31,2152,8
31,2161,9
31,2298,4
31,2331,8
31,2385,7
31,2393,9
31,2407,9
31,2417,5
31,2522,8
31,2552,7
31,2611,7
31,2685,10
31,2708,7
31,2724,8
31,2736,8
31,2775,2
31,2829,5
31,3009,5
31,3023,10
31,3041,10
31,3054,2
31,3068,10
31,3075,5
31,3088,9
31,3190,7
31,3201,3
31,3223,9
31,3290,6
31,3294,7
31,3334,9
31,3354,5
31,3401,9
31,3435,5
31,3441,6
31,3483,10
31,3491,1
31,3506,3
31,3587,10
31,3697,4
31,3770,8
31,3791,10
31,3801,2
31,3808,10
31,3837,7
31,3886,8
31,3903,10
31,3908,10
31,3928,10
31,3964,9
31,3969,10
31,4019,8
31,4034,6
31,4109,9
31,4137,8
31,4154,7
31,4215,2
31,4230,10
31,4233,8
31,4267,10
31,4375,2
31,4392,10
31,4395,8
31,4423,7
31,4478,10
31,4494,5
31,4511,8
31,4554,9
31,4561,7
31,4634,5
31,4682,2
31,4691,10
31,4712,7
31,4742,8
31,4745,1
31,4772,3
31,4800,10
31,4804,9
31,4821,9
31,4825,6
31,4834,2
31,4849,7
31,4861,2
31,4873,8
31,4918,10
31,4924,10
31,4925,8
31,4953,9
31,5037,8
31,5083,10
31,5116,10
31,5144,5
31,5191,10
31,5203,6
31,5228,7
31,5238,10
31,5241,8
31,5247,9
31,5280,8
31,5300,4
31,5312,8
31,5359,4
31,5420,6
31,5438,4
31,5464,10
31,5489,7
31,5522,2
31,5535,10
31,5561,10
31,5604,6
31,5647,5
31,5666,9
31,5686,6
31,5708,7
31,5712,10
31,5713,8
31,5725,2
31,5736,10
31,5813,10
31,5817,10
31,5863,8
31,5887,7
31,5944,9
31,5945,10
31,5976,3
31,6000,5
31,6011,9
31,6057,8
31,6060,10
31,6134,7
31,6145,7
31,6171,6
31,6261,10
31,6285,9
31,6312,10
31,6483,4
31,6536,9
31,6627,10
31,6642,8
31,6718,10
31,6743,10
31,6784,7
31,6807,10
31,6836,4
31,6839,6
31,6891,8
31,6958,7
31,7019,10
31,7025,8
31,7027,10
31,7081,10
31,7161,10
31,7262,7
31,7295,7
31,7406,8
31,7454,9
31,7467,8
31,7514,5
31,7554,2
31,7583,8
31,7587,10
31,7594,9
31,7624,10
31,7650,10
31,7655,8
31,7656,5
31,7747,10
31,7808,5
31,7812,8
31,7855,8
31,7890,6
31,7953,8
31,7967,8
31,7975,6
31,7981,8
31,8076,8
31,8089,10
31,8110,10
31,8154,9
31,8178,10
31,8202,5
31,8204,8
31,8213,5
31,8252,10
31,8273,3
31,8320,4
31,8322,10
31,8333,10
31,8491,8
31,8496,9
31,8510,8
31,8553,10
31,8605,8
31,8665,7
31,8669,7
31,8675,10
31,8775,7
31,8800,10
31,8831,8
31,8865,8
31,8922,6
31,8958,7
31,8960,10
31,8962,6
31,8995,7
31,9011,10
31,9051,8
31,9159,6
31,9222,10
31,9262,4
31,9296,10
31,9335,9
31,9501,2
31,9579,10
31,9659,8
31,9700,7
31,9741,10
31,9755,5
31,9782,10
31,9934,9
32,426,10
32,754,9
32,1037,5
32,1167,5
32,1369,8
32,1491,8
32,1844,8
32,3517,4
32,3775,10
32,3975,10
32,4161,10
32,4181,10
32,4348,7
32,4589,10
32,4619,3
32,4800,10
32,5128,9
32,5217,8
32,5386,7
32,5508,10
32,5784,7
32,6261,10
32,6293,7
32,6430,10
32,7303,6
32,7329,10
32,7537,5
32,7666,10
32,7991,4
32,8433,10
32,8592,10
32,8773,8
32,9093,1
32,9297,9
33,40,7
33,158,5
33,1421,9
33,1753,2
33,1959,7
33,1964,3
33,2529,1
33,3077,8
33,3094,6
33,3898,8
33,4616,10
33,6613,5
33,7995,9
33,9088,10
33,9347,7
34,43,1
34,49,8
34,97,6
34,105,1
34,109,3
34,111,4
34,168,3
34,322,4
34,405,1
34,468,6
34,507,1
34,511,2
34,556,10
34,607,1
34,639,5
34,713,3
34,789,8
34,810,3
34,867,1
34,875,7
34,939,4
34,1005,10
34,1054,1
34,1126,1
34,1250,6
34,1405,1
34,1452,1
34,1477,1
34,1537,2
34,1664,5
34,1671,1
34,1713,10
34,1714,10
34,1799,8
34,1901,7
34,2031,7
34,2068,5
34,2144,10
34,2201,1
34,2203,1
34,2234,7
34,2317,1
34,2420,5
34,2434,7
34,2448,6
34,2493,1
34,2669,5
34,2674,6
34,2921,10
34,3161,6
34,3258,3
34,3297,2
34,3340,10
34,3467,1
34,3688,1
34,3765,3
34,3806,10
34,4009,3
34,4052,1
34,4113,9
34,4139,4
34,4319,6
34,4339,3
34,4515,6
34,4536,1
34,4766,10
34,4828,1
34,4990,7
34,5041,3
34,5232,6
34,5292,5
34,5303,4
34,5387,5
34,5498,7
34,5522,2
34,5692,1
34,5842,10
34,5950,1
34,5951,6
34,5988,1
34,6059,6
34,6106,6
34,6126,10
34,6138,8
34,6317,9
34,6467,1
34,6536,2
34,6635,1
34,6701,5
34,6737,9
34,6790,1
34,6821,4
34,6834,3
34,6896,5
34,7040,1
34,7093,1
34,7102,2
34,7218,1
34,7237,1
34,7543,1
34,7577,1
34,7706,10
34,7841,1
34,7872,4
34,7876,6
34,7905,3
34,8212,9
34,8281,5
34,8306,6
34,8323,9
34,8374,10
34,8503,5
34,8551,3
34,8606,7
34,8642,2
34,8721,7
34,8748,7
34,8840,10
34,8907,1
34,9017,7
34,9119,1
34,9184,1
34,9192,2
34,9375,10
34,9479,5
34,9499,4
34,9524,1
34,9531,1
34,9538,2
34,9696,10
34,9727,1
34,9758,2
34,9913,1
35,453,1
35,511,10
35,537,1
35,896,5
35,1167,6
35,1221,10
35,1439,5
35,2031,7
35,2146,8
35,2263,4
35,2267,4
35,2281,7
35,2348,2
35,2840,10
35,2877,1
35,2943,7
35,3294,3
35,3765,2
35,4070,2
35,4115,1
35,4121,7
35,4322,10
35,5238,10
35,5359,8
35,5465,6
35,6168,9
35,6589,1
35,6716,3
35,7029,6
35,7085,6
35,7133,6
35,7406,2
35,7483,8
35,7877,4
35,8921,5
35,8937,2
35,9012,6
35,9045,7
35,9082,6
35,9127,8
35,9378,10
35,9944,1
36,1474,3
36,1861,6
36,3825,10
36,4200,10
36,4318,8
36,4489,6
36,4702,10
36,5139,3
36,5419,7
36,5554,9
36,5631,1
36,5703,7
36,6601,10
36,7274,2
36,9174,1
37,1535,10
37,1815,5
37,2153,1
37,2704,8
37,3042,10
37,3572,6
37,3778,6
37,7396,10
37,7796,10
37,7994,8
37,8321,6
37,9247,8
37,9325,6
37,9446,10
37,9774,2
38,59,6
38,268,5
38,1254,10
38,1565,5
38,2613,5
38,3295,5
38,4162,10
38,5281,1
38,5381,8
38,6137,9
38,6356,7
38,6944,10
38,7303,6
38,7453,8
38,9317,10
38,9903,4
39,394,4
39,1018,4
39,2033,3
39,3203,1
39,3454,2
39,3753,3
39,3897,4
39,4200,10
39,4616,7
39,4776,1
39,4917,10
39,6116,1
39,6437,6
39,6461,6
39,6811,9
39,6877,8
39,6902,9
39,7314,10
39,9347,7
40,69,3
40,178,7
40,508,1
40,1380,6
40,2952,4
40,4272,3
40,4876,1
40,6137,1
40,6961,1
40,7076,8
40,8405,9
40,9378,10
41,43,1
41,297,3
41,379,10
41,821,5
41,1293,1
41,1574,1
41,1612,4
41,1776,4
41,2069,1
41,2174,4
41,2385,4
41,2642,1
41,2849,3
41,3014,3
41,3106,1
41,3276,1
41,3566,5
41,3801,4
41,3811,3
41,3867,4
41,4306,1
41,4331,7
41,4550,3
41,4885,1
41,4899,1
41,5678,1
41,5886,4
41,6028,6
41,6130,7
41,6631,7
41,6681,1
41,7457,6
41,7974,2
41,9601,1
41,9644,1
41,9785,4
41,9842,1
41,9887,6
42,358,1
42,524,1
42,879,10
42,972,7
42,1184,1
42,1664,5
42,2072,7
42,2201,5
42,2571,6
42,2630,10
42,2832,1
42,3046,1
42,3353,5
42,4034,1
42,4322,10
42,4382,10
42,4501,7
42,4505,6
42,5337,1
42,5419,6
42,5733,3
42,6021,3
42,6044,1
42,6907,7
42,7195,3
42,7471,10
42,7582,7
42,7636,7
42,7767,5
42,7906,5
42,8058,9
42,8170,3
42,8418,4
42,8885,7
42,9012,6
42,9106,7
42,9319,5
42,9592,5
42,9680,3
42,9757,1
42,9765,1
42,9783,2
42,9857,10
43,110,3
43,255,4
43,497,8
43,797,5
43,1447,4
43,1554,4
43,1558,1
43,1559,3
43,1901,5
43,2050,2
43,2075,7
43,2289,10
43,2670,10
43,2931,2
43,3110,5
43,3528,7
43,3792,7
43,3956,3
43,4166,4
43,4582,3
43,4641,4
43,4657,10
43,4678,1
43,4681,1
43,4743,7
43,4947,7
43,4961,6
43,5376,1
43,5391,4
43,6109,7
43,6114,4
43,6207,2
43,6250,10
43,6859,1
43,7169,9
43,7234,2
43,7286,5
43,7771,3
43,8135,1
43,8191,7
43,8630,10
43,9282,6
43,9396,5
43,9484,4
43,9641,7
44,28,4
44,285,7
44,542,8
44,575,5
44,774,10
44,1208,8
44,1958,4
44,2749,10
44,3830,8
44,4396,7
44,5231,6
44,7403,8
44,7484,10
44,7752,10
44,7852,8
44,8195,7
44,8413,6
45,268,5
45,323,8
45,335,2
45,463,5
45,529,10
45,1027,5
45,1988,5
45,2090,1
45,2304,5
45,2380,9
45,2529,1
45,2607,8
45,2679,1
45,3043,10
45,3180,5
45,3264,5
45,3319,4
45,3890,1
45,4046,1
45,4148,1
45,5281,1
45,5291,10
45,5409,1
45,5465,9
45,5535,3
45,6787,8
45,6794,3
45,6902,8
45,7270,10
45,7312,4
45,7314,9
45,7608,1
45,8960,10
46,1073,10
46,1417,10
46,2490,10
46,2611,10
46,3371,8
46,3865,2
46,4207,10
46,4288,10
46,4292,10
46,4357,8
46,7670,10
46,8412,6
46,8696,10
46,8712,1
47,118,10
47,216,1
47,439,1
47,1961,5
47,2067,6
47,2392,1
47,2614,1
47,2715,5
47,3174,8
47,3362,7
47,3422,3
47,3467,1
47,3524,1
47,3585,1
47,4908,3
47,5253,5
47,5362,1
47,6003,6
47,6089,5
47,6399,5
47,6776,3
47,6899,9
47,6978,1
47,7035,5
47,7421,6
47,7795,9
47,8166,1
47,8168,2
47,8305,10
47,8353,6
47,8928,4
47,9230,10
47,9331,1
48,268,5
48,334,6
48,1129,10
48,1903,5
48,1991,10
48,2320,9
48,2902,8
48,3301,8
48,4097,6
48,4554,2
48,4821,10
48,4829,8
48,5246,1
48,5459,1
48,5889,9
48,5987,5
48,6397,10
48,6516,1
48,6723,3
48,6817,10
48,6882,9
48,6902,5
48,7102,3
48,7315,6
48,7538,5
48,7964,8
49,34,3
49,72,10
49,687,3
49,1353,10
49,1592,6
49,1667,3
49,1763,6
49,2212,9
49,3077,6
49,3525,5
49,3873,1
49,3913,4
49,4244,4
49,5543,10
49,5830,10
49,5863,3
49,6180,1
49,6186,7
49,6417,1
49,6452,8
49,6533,1
49,6725,6
49,6870,7
49,6902,7
49,6929,2
49,6961,1
49,6973,5
49,7085,9
49,7089,5
49,7906,7
49,7958,10
49,8891,5
49,9488,5
49,9563,9
49,9702,4
49,9915,8
50,719,5
50,1416,9
50,1598,6
50,1763,9
50,1769,2
50,1886,1
50,1988,10
50,2267,6
50,2820,10
50,3407,8
50,3840,5
50,4202,6
50,4719,3
50,5595,6
50,6180,6
50,6257,10
50,6382,4
50,6482,6
50,6717,7
50,6985,10
50,7104,6
50,8341,10
50,8425,10
50,8559,10
50,8983,7
51,205,10
51,585,10
51,611,5
51,1048,1
51,1357,10
51,2558,10
51,2749,8
51,2826,6
51,2858,10
51,3011,6
51,3332,4
51,3532,8
51,3666,9
51,3899,10
51,4111,1
51,4405,10
51,4609,10
51,4780,9
51,5138,10
51,5222,6
51,5626,10
51,5749,8
51,6033,8
51,6049,10
51,6330,8
51,6368,10
51,6931,8
51,8706,10
51,8812,8
51,9110,8
51,9179,10
51,9247,7
51,9683,6
52,1547,5
52,1861,6
52,2190,10
52,2211,6
52,2317,3
52,2530,10
52,3127,1
52,3307,5
52,3740,8
52,5510,8
52,5762,1
52,6177,7
52,6515,10
52,7951,10
52,9515,6
52,9592,2
53,40,8
53,81,10
53,98,6
53,129,10
53,309,9
53,424,1
53,487,1
53,615,8
53,677,6
53,730,9
53,825,8
53,1064,9
53,1167,7
53,1208,10
53,1234,10
53,1726,1
53,1972,10
53,2524,7
53,2632,10
53,2749,10
53,2831,1
53,2938,8
53,3090,8
53,3420,9
53,3539,7
53,3548,10
53,3775,10
53,4530,8
53,5930,1
53,6015,8
53,6270,10
53,6487,5
53,6899,9
53,7178,9
53,7385,9
53,7752,10
53,7768,10
53,7842,6
53,7927,6
53,7997,2
53,8069,5
53,8145,9
53,8705,5
53,9242,6
53,9314,1
53,9347,9
53,9368,1
53,9612,6
54,122,3
54,160,5
54,466,10
54,569,5
54,767,1
54,828,5
54,949,4
54,990,7
54,1479,10
54,1867,7
54,1998,1
54,2018,7
54,2051,2
54,2126,3
54,2444,4
54,2671,3
54,2756,1
54,2914,7
54,2919,1
54,3015,9
54,3018,8
54,3245,3
54,3261,7
54,3275,1
54,3283,3
54,3329,8
54,3514,1
54,3575,8
54,3813,1
54,3821,7
54,3934,1
54,4181,9
54,4287,7
54,4504,4
54,5322,10
54,5392,9
54,6130,8
54,6360,3
54,6631,9
54,6637,7
54,6677,2
54,7573,5
54,7741,2
54,7744,1
54,7984,6
54,8032,3
54,8845,9
54,9074,10
54,9079,1
54,9099,10
54,9309,2
54,9734,9
54,9825,3
55,167,2
55,174,6
55,423,1
55,432,10
55,451,10
55,635,2
55,796,3
55,845,2
55,899,5
55,920,8
55,947,4
55,967,5
55,988,10
55,1026,6
55,1100,3
55,1124,5
55,1319,8
55,1393,2
55,1531,9
55,1600,7
55,1641,2
55,1667,1
55,1762,5
55,1763,6
55,1781,4
55,1842,7
55,1853,5
55,1930,4
55,1959,5
55,1980,6
55,1995,2
55,2008,9
55,2100,5
55,2105,7
55,2173,7
55,2213,3
55,2281,5
55,2464,10
55,2552,6
55,2721,4
55,2768,8
55,2772,4
55,2940,6
55,3007,2
55,3010,8
55,3025,10
55,3226,8
55,3257,1
55,3303,4
55,3415,1
55,3428,5
55,3436,6
55,3449,2
55,3621,5
55,3629,6
55,3692,9
55,3822,7
55,3851,4
55,3854,10
55,3887,4
55,4199,8
55,4224,8
55,4258,6
55,4343,10
55,4349,6
55,4396,2
55,4417,5
55,4423,5
55,4507,8
55,4550,5
55,4589,10
55,4755,6
55,4763,8
55,5015,2
55,5045,4
55,5060,6
55,5061,7
55,5170,8
55,5179,4
55,5186,7
55,5278,5
55,5309,3
55,5384,5
55,5420,5
55,5475,6
55,5684,9
55,5693,4
55,5795,2
55,5879,6
55,5923,10
55,5934,3
55,5985,6
55,6001,6
55,6063,4
55,6101,4
55,6170,10
55,6202,7
55,6303,2
55,6540,6
55,6601,10
55,6685,2
55,6782,6
55,6889,2
55,6974,10
55,7011,2
55,7023,8
55,7198,10
55,7211,3
55,7255,6
55,7310,5
55,7337,8
55,7397,7
55,7477,10
55,7499,7
55,7590,7
55,7619,3
55,7655,7
55,7706,3
55,7719,4
55,7783,7
55,7896,6
55,7903,6
55,7907,7
55,8053,3
55,8068,5
55,8095,8
55,8102,7
55,8150,10
55,8161,6
55,8268,4
55,8295,5
55,8306,2
55,8469,10
55,8514,7
55,8559,10
55,8585,7
55,8592,7
55,8594,9
55,8618,10
55,8659,4
55,8678,6
55,8741,1
55,8792,2
55,8793,7
55,8857,5
55,8945,5
55,8958,3
55,8994,8
55,8997,3
55,9010,3
55,9038,7
55,9066,4
55,9309,2
55,9327,5
55,9329,5
55,9342,10
55,9357,6
55,9394,7
55,9400,6
55,9455,5
55,9652,8
55,9854,6
55,9857,10
55,9904,5
55,9971,6
56,91,3
56,114,1
56,151,4
56,156,5
56,183,8
56,187,10
56,256,6
56,307,5
56,372,10
56,388,1
56,428,10
56,496,5
56,512,6
56,547,4
56,579,7
56,608,4
56,765,3
56,782,10
56,796,6
56,853,2
56,880,6
56,921,4
56,966,6
56,970,2
56,1133,5
56,1161,6
56,1191,1
56,1228,6
56,1233,1
56,1240,6
56,1259,7
56,1276,3
56,1528,7
56,1534,8
56,1546,8
56,1548,6
56,1566,1
56,1646,7
56,1668,3
56,1717,6
56,1753,2
56,1762,10
56,1844,8
56,1863,8
56,1946,4
56,1980,7
56,2006,10
56,2035,10
56,2104,8
56,2166,2
56,2175,8
56,2184,6
56,2193,8
56,2298,1
